image_path,room_type,style
../data/raw\bedroom\modern\bedroom_modern_164.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_165.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_166.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_167.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_168.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_169.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_17.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_170.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_171.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_172.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_173.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_174.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_175.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_176.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_177.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_178.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_179.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_18.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_180.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_181.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_182.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_183.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_184.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_185.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_186.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_187.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_188.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_189.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_19.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_190.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_191.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_192.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_193.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_194.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_195.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_196.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_197.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_198.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_199.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_2.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_20.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_200.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_21.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_22.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_23.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_24.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_25.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_26.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_27.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_28.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_29.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_3.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_30.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_31.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_32.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_33.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_34.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_35.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_36.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_37.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_38.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_39.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_4.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_40.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_41.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_42.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_43.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_44.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_45.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_46.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_47.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_48.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_49.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_5.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_50.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_51.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_52.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_53.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_54.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_55.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_56.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_57.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_58.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_59.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_6.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_60.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_61.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_62.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_63.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_64.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_65.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_66.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_67.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_68.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_69.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_7.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_70.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_71.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_72.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_73.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_74.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_75.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_76.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_77.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_78.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_79.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_8.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_80.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_81.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_82.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_83.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_84.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_85.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_86.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_87.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_88.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_89.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_9.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_90.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_91.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_92.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_93.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_94.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_95.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_96.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_97.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_98.jpg,bedroom,modern
../data/raw\bedroom\modern\bedroom_modern_99.jpg,bedroom,modern
../data/raw\bedroom\scandinavian\bedroom_scandinavian_0.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_1.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_10.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_100.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_101.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_102.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_103.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_104.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_105.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_106.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_107.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_108.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_109.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_11.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_110.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_111.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_112.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_113.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_114.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_115.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_116.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_117.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_118.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_119.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_12.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_120.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_121.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_122.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_123.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_124.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_125.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_126.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_127.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_128.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_129.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_13.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_130.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_131.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_132.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_133.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_134.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_135.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_136.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_137.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_138.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_139.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_14.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_140.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_141.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_142.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_143.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_144.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_145.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_146.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_147.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_148.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_149.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_15.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_150.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_151.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_152.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_16.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_17.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_18.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_19.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_2.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_20.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_21.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_22.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_23.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_24.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_25.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_26.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_27.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_28.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_29.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_3.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_30.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_31.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_32.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_33.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_34.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_35.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_36.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_37.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_38.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_39.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_4.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_40.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_41.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_42.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_43.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_44.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_45.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_46.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_47.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_48.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_49.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_5.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_50.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_51.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_52.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_53.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_54.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_55.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_56.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_57.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_58.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_59.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_6.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_60.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_61.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_62.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_63.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_64.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_65.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_66.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_67.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_68.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_69.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_7.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_70.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_71.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_72.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_73.jpg,bedroom,scandinavian
../data/raw\bedroom\scandinavian\bedroom_scandinavian_74.jpg,bedroom,scandinavian
